,Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Description,Rating,Reviews,Images,Last Visited
502,Women's adidas Originals Superstar Shoes,FW6635,10999,10999,0,Adidas,"The future is female. Designers Ji Won Choi and Olivia LeBlanc teamed up with adidas to create an unexpected take on a classic trainer for Women's History Month. Always uncompromising, the adidas Superstar shoes were born to challenge the status quo. This version of the famous shell toe has a faux leather upper topped with sheer overlays. Swap out the laces to mix up your look.",0,0,"[""https://content.adidas.co.in/static/Product-FW6635/WOMEN_ORIGINALS_SHOES_LOW_FW6635_1.jpg"",""https://content.adidas.co.in/static/Product-FW6635/WOMEN_ORIGINALS_SHOES_LOW_FW6635_2.jpg"",""https://content.adidas.co.in/static/Product-FW6635/WOMEN_ORIGINALS_SHOES_LOW_FW6635_3.jpg"",""https://content.adidas.co.in/static/Product-FW6635/WOMEN_ORIGINALS_SHOES_LOW_FW6635_4.jpg"",""https://content.adidas.co.in/static/Product-FW6635/WOMEN_ORIGINALS_SHOES_LOW_FW6635_5.jpg"",""https://content.adidas.co.in/static/Product-FW6635/WOMEN_ORIGINALS_SHOES_LOW_FW6635_6.jpg""]",2020-04-13T15:06:36
1812,Men's adidas Originals Superstar Clean Shoes,FW5351,10999,10999,0,Adidas,"An icon 50 years in the making. The adidas Superstar Shoes have graced the feet of pro players, hip hop heavyweights and style-savvy A-listers. And their style is as relevant today as it was back in the day. This edition of the iconic shell toe celebrates the Lunar New Year. A clean design gets rid of the 3-Stripes to make more room for koi, crane and tiger graphics on the leather upper. Three pairs of laces with metallic-gold lace tips are included.",0,0,"[""https://content.adidas.co.in/static/Product-FW5351/MEN_ORIGINALS_SHOES_LOW_FW5351_1.jpg"",""https://content.adidas.co.in/static/Product-FW5351/MEN_ORIGINALS_SHOES_LOW_FW5351_2.jpg"",""https://content.adidas.co.in/static/Product-FW5351/MEN_ORIGINALS_SHOES_LOW_FW5351_3.jpg"",""https://content.adidas.co.in/static/Product-FW5351/MEN_ORIGINALS_SHOES_LOW_FW5351_4.jpg"",""https://content.adidas.co.in/static/Product-FW5351/MEN_ORIGINALS_SHOES_LOW_FW5351_5.jpg"",""https://content.adidas.co.in/static/Product-FW5351/MEN_ORIGINALS_SHOES_LOW_FW5351_6.jpg""]",2020-04-13T15:07:28
860,Women's adidas Originals Rivalry Low Shoes,FV4330,10999,10999,0,Adidas,"Born in the world of basketball, the Rivalry has been adopted by skaters, punks and artists alike. A flashy glittery leather upper makes this version of the low top shoes ready for party nights and stylish days. A retro adidas logo on the tongue label adds an authentic finishing touch.",0,0,"[""https://content.adidas.co.in/static/Product-FV4330/adidas_FV4330_1.jpg"",""https://content.adidas.co.in/static/Product-FV4330/adidas_FV4330_2.jpg"",""https://content.adidas.co.in/static/Product-FV4330/adidas_FV4330_3.jpg"",""https://content.adidas.co.in/static/Product-FV4330/adidas_FV4330_4.jpg"",""https://content.adidas.co.in/static/Product-FV4330/adidas_FV4330_5.jpg"",""https://content.adidas.co.in/static/Product-FV4330/adidas_FV4330_6.jpg""]",2020-04-13T15:06:48
853,Women's adidas Originals Rivalry Low Shoes,FV4331,10999,10999,0,Adidas,"Born in the world of basketball, the Rivalry has been adopted by skaters, punks and artists alike. A flashy glittery leather upper makes this version of the low top shoes ready for party nights and stylish days. A retro adidas logo on the tongue label adds an authentic finishing touch.",0,0,"[""https://content.adidas.co.in/static/Product-FV4331/adidas_FV4331_1.jpg"",""https://content.adidas.co.in/static/Product-FV4331/adidas_FV4331_2.jpg"",""https://content.adidas.co.in/static/Product-FV4331/adidas_FV4331_3.jpg"",""https://content.adidas.co.in/static/Product-FV4331/adidas_FV4331_4.jpg"",""https://content.adidas.co.in/static/Product-FV4331/adidas_FV4331_5.jpg"",""https://content.adidas.co.in/static/Product-FV4331/adidas_FV4331_6.jpg""]",2020-04-13T15:06:48
1783,Men's adidas Originals Yung-1 Shoes,EH0188,10999,10999,0,Adidas,"Inspired by turn-of-the-millennium styles, the Yung-1 shoes have a chunky shape and a distinctly vintage vibe. This version of the shoes gives your feet the royal treatment with a plush velvet upper and a golden lace jewel detail.",0,0,"[""https://content.adidas.co.in/static/Product-EH0188/Men_ORIGINALS_SHOES_EH0188_1.jpg"",""https://content.adidas.co.in/static/Product-EH0188/Men_ORIGINALS_SHOES_EH0188_2.jpg"",""https://content.adidas.co.in/static/Product-EH0188/Men_ORIGINALS_SHOES_EH0188_3.jpg"",""https://content.adidas.co.in/static/Product-EH0188/Men_ORIGINALS_SHOES_EH0188_4.jpg"",""https://content.adidas.co.in/static/Product-EH0188/Men_ORIGINALS_SHOES_EH0188_5.jpg"",""https://content.adidas.co.in/static/Product-EH0188/Men_ORIGINALS_SHOES_EH0188_6.jpg""]",2020-04-13T15:07:27
2379,Men's adidas Originals Superstar Pure Shoes,FW8153,10999,10999,0,Adidas,"When a shoe has been at the top of its game for almost half a century, you know there's something pretty special about it. That's the story of the adidas Superstar trainers. They've been cultural touchstones for 50 years, and they're just getting started. These shoes put a trendy spin on the look with a colorful facade. ",0,0,"[""https://content.adidas.co.in/static/Product-FW8153/MEN_ORIGINALS_SHOES_LOW_FW8153_1.jpg"",""https://content.adidas.co.in/static/Product-FW8153/MEN_ORIGINALS_SHOES_LOW_FW8153_2.jpg"",""https://content.adidas.co.in/static/Product-FW8153/MEN_ORIGINALS_SHOES_LOW_FW8153_3.jpg"",""https://content.adidas.co.in/static/Product-FW8153/MEN_ORIGINALS_SHOES_LOW_FW8153_4.jpg"",""https://content.adidas.co.in/static/Product-FW8153/MEN_ORIGINALS_SHOES_LOW_FW8153_5.jpg"",""https://content.adidas.co.in/static/Product-FW8153/MEN_ORIGINALS_SHOES_LOW_FW8153_6.jpg""]",2020-04-13T15:07:50
857,Women's adidas Originals Falcon Shoes,FV4318,10999,10999,0,Adidas,"The Falcon celebrates the carefree and defiant spirit of 1990s art, music and fashion. Inspired by that decade's rave scene, these mesh shoes are adorned with synthetic and metallic overlays. The chunky '90s-style design is made just for women. It offers a supportive, stable feel for day-into-night wearability.",0,0,"[""https://content.adidas.co.in/static/Product-FV4318/adidas_FV4318_1.jpg"",""https://content.adidas.co.in/static/Product-FV4318/adidas_FV4318_2.jpg"",""https://content.adidas.co.in/static/Product-FV4318/adidas_FV4318_3.jpg"",""https://content.adidas.co.in/static/Product-FV4318/adidas_FV4318_4.jpg"",""https://content.adidas.co.in/static/Product-FV4318/adidas_FV4318_5.jpg"",""https://content.adidas.co.in/static/Product-FV4318/adidas_FV4318_6.jpg""]",2020-04-13T15:06:48
852,Women's adidas Originals Sambarose Shoes,FV4325,10999,10999,0,Adidas,"The Samba has been beloved by generations of football fans since its debut in 1950. Inspired by the iconic look of the Samba, these SAMBAROSE shoes bring a distinctively feminine feel. They pair a gleaming metallic upper with a platform midsole. A rubber cupsole adds an authentic finish.",0,0,"[""https://content.adidas.co.in/static/Product-FV4325/adidas_FV4325_1.jpg"",""https://content.adidas.co.in/static/Product-FV4325/adidas_FV4325_2.jpg"",""https://content.adidas.co.in/static/Product-FV4325/adidas_FV4325_3.jpg"",""https://content.adidas.co.in/static/Product-FV4325/adidas_FV4325_4.jpg"",""https://content.adidas.co.in/static/Product-FV4325/adidas_FV4325_5.jpg"",""https://content.adidas.co.in/static/Product-FV4325/adidas_FV4325_6.jpg""]",2020-04-13T15:06:48
797,Men's adidas Originals By Alexander Wang B-Ball Shoes,G28225,21999,10999,50,Adidas,"Style revisited, interrupted, recontextualized. A reissue from season one of adidas Originals by Alexander Wang, these shoes blend retro basketball style cues with modern and unexpected elements. The deconstructed upper is made of a mix of leather and textile with a sock-like bootie fit. Boost provides responsive cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-G28225/adidas_G28225_1.jpg"",""https://content.adidas.co.in/static/Product-G28225/adidas_G28225_2.jpg"",""https://content.adidas.co.in/static/Product-G28225/adidas_G28225_3.jpg"",""https://content.adidas.co.in/static/Product-G28225/adidas_G28225_4.jpg"",""https://content.adidas.co.in/static/Product-G28225/adidas_G28225_5.jpg"",""https://content.adidas.co.in/static/Product-G28225/adidas_G28225_6.jpg"",""https://content.adidas.co.in/static/Product-G28225/adidas_G28225_7.jpg""]",2020-04-13T15:06:46
845,Women's adidas Originals Falcon Shoes,FV4049,10999,10999,0,Adidas,"A layered look that flashes a '90s vibe. These shoes have a bold, distinctively chunky shape reminiscent of a classic running design from 1997. Inspired by the colour-shifting scales of the Xenopeltis snake, this version features iridescent Xeno material. The X-shaped Torsion bar adds stability.",0,0,"[""https://content.adidas.co.in/static/Product-FV4049/adidas_FV4049_1.jpg"",""https://content.adidas.co.in/static/Product-FV4049/adidas_FV4049_2.jpg"",""https://content.adidas.co.in/static/Product-FV4049/adidas_FV4049_3.jpg"",""https://content.adidas.co.in/static/Product-FV4049/adidas_FV4049_4.jpg"",""https://content.adidas.co.in/static/Product-FV4049/adidas_FV4049_5.jpg"",""https://content.adidas.co.in/static/Product-FV4049/adidas_FV4049_6.jpg""]",2020-04-13T15:06:48
849,Women's adidas Originals Rivalry Low Shoes,FV4329,10999,10999,0,Adidas,"Born in the world of basketball, the Rivalry has been adopted by skaters, punks and artists alike. A flashy glittery leather upper makes this version of the low top shoes ready for party nights and stylish days. A retro adidas logo on the tongue label adds an authentic finishing touch.",0,0,"[""https://content.adidas.co.in/static/Product-FV4329/adidas_FV4329_1.jpg"",""https://content.adidas.co.in/static/Product-FV4329/adidas_FV4329_2.jpg"",""https://content.adidas.co.in/static/Product-FV4329/adidas_FV4329_3.jpg"",""https://content.adidas.co.in/static/Product-FV4329/adidas_FV4329_4.jpg"",""https://content.adidas.co.in/static/Product-FV4329/adidas_FV4329_5.jpg"",""https://content.adidas.co.in/static/Product-FV4329/adidas_FV4329_6.jpg""]",2020-04-13T15:06:48
2251,Men's adidas Originals Stan Smith Shoes,FV4284,10999,10999,0,Adidas,The instantly recognisable classic gets an eye-catching makeover. These Stan Smith shoes update the iconic look with a colour-shifting Xeno upper. Perforated 3-Stripes stay true to the heritage design.,0,0,"[""https://content.adidas.co.in/static/Product-FV4284/adidas_FV4284_1.jpg"",""https://content.adidas.co.in/static/Product-FV4284/adidas_FV4284_2.jpg"",""https://content.adidas.co.in/static/Product-FV4284/adidas_FV4284_3.jpg"",""https://content.adidas.co.in/static/Product-FV4284/adidas_FV4284_4.jpg"",""https://content.adidas.co.in/static/Product-FV4284/adidas_FV4284_5.jpg"",""https://content.adidas.co.in/static/Product-FV4284/adidas_FV4284_6.jpg""]",2020-04-13T15:07:46
851,Women's adidas Originals Stan Smith Shoes,FV4044,10999,10999,0,Adidas,The instantly recognisable classic gets an eye-catching makeover. These Stan Smith shoes update the iconic look with a colour-shifting Xeno upper. Perforated 3-Stripes stay true to the heritage design.,0,0,"[""https://content.adidas.co.in/static/Product-FV4044/adidas_FV4044_1.jpg"",""https://content.adidas.co.in/static/Product-FV4044/adidas_FV4044_2.jpg"",""https://content.adidas.co.in/static/Product-FV4044/adidas_FV4044_3.jpg"",""https://content.adidas.co.in/static/Product-FV4044/adidas_FV4044_4.jpg"",""https://content.adidas.co.in/static/Product-FV4044/adidas_FV4044_5.jpg"",""https://content.adidas.co.in/static/Product-FV4044/adidas_FV4044_6.jpg""]",2020-04-13T15:06:48
1710,Men's adidas Originals Streetball Shoes,FV4529,10999,10999,0,Adidas,"Dial it back to the '90s with shoes based on a vintage streetball design. They offer a layered look with a mix of suede, mesh and leather. Swerving lines and intense color pops add to the retro vibe. Super-light cushioning adds modern comfort.",0,0,"[""https://content.adidas.co.in/static/Product-FV4529/adidas_FV4529_1.jpg"",""https://content.adidas.co.in/static/Product-FV4529/adidas_FV4529_2.jpg"",""https://content.adidas.co.in/static/Product-FV4529/adidas_FV4529_3.jpg"",""https://content.adidas.co.in/static/Product-FV4529/adidas_FV4529_4.jpg"",""https://content.adidas.co.in/static/Product-FV4529/adidas_FV4529_5.jpg"",""https://content.adidas.co.in/static/Product-FV4529/adidas_FV4529_6.jpg""]",2020-04-13T15:07:25
850,Women's adidas Originals Sambarose Shoes,FV4057,10999,10999,0,Adidas,"Rise and shine. These shoes rebuild the Samba's classic football silhouette as a fashion-forward platform trainer. Inspired by the colour-shifting scales of the Xenopeltis snake, this version features iridescent Xeno material.",0,0,"[""https://content.adidas.co.in/static/Product-FV4057/adidas_FV4057_1.jpg"",""https://content.adidas.co.in/static/Product-FV4057/adidas_FV4057_2.jpg"",""https://content.adidas.co.in/static/Product-FV4057/adidas_FV4057_3.jpg"",""https://content.adidas.co.in/static/Product-FV4057/adidas_FV4057_4.jpg"",""https://content.adidas.co.in/static/Product-FV4057/adidas_FV4057_5.jpg"",""https://content.adidas.co.in/static/Product-FV4057/adidas_FV4057_6.jpg""]",2020-04-13T15:06:48
2264,Men's adidas Originals Streetball Shoes,EF6989,10999,10999,0,Adidas,"Dial it back to the '90s with shoes based on a vintage streetball design. They offer a layered look with a mix of suede, mesh and leather. Swerving lines and intense color pops add to the retro vibe. Super-light cushioning adds modern comfort.",0,0,"[""https://content.adidas.co.in/static/Product-EF6989/MEN_ORIGINALS_SHOES_EF6989_1.jpg"",""https://content.adidas.co.in/static/Product-EF6989/MEN_ORIGINALS_SHOES_EF6989_2.jpg"",""https://content.adidas.co.in/static/Product-EF6989/MEN_ORIGINALS_SHOES_EF6989_3.jpg"",""https://content.adidas.co.in/static/Product-EF6989/MEN_ORIGINALS_SHOES_EF6989_4.jpg"",""https://content.adidas.co.in/static/Product-EF6989/MEN_ORIGINALS_SHOES_EF6989_5.jpg"",""https://content.adidas.co.in/static/Product-EF6989/MEN_ORIGINALS_SHOES_EF6989_6.jpg""]",2020-04-13T15:07:46
1577,Men's adidas Originals Yung-1 Shoes,FV6447,10999,10999,0,Adidas,"Inspired by turn-of-the-millennium styles, the Yung-1 shoes have a chunky shape and a distinctly retro vibe. This version features a mixed material upper with printed pony hair leather and colour-shifting Xeno material. Everything rides on a sculpted EVA midsole for all-day comfort with a stable feel.",0,0,"[""https://content.adidas.co.in/static/Product-FV6447/adidas_FV6447_1.jpg"",""https://content.adidas.co.in/static/Product-FV6447/adidas_FV6447_2.jpg"",""https://content.adidas.co.in/static/Product-FV6447/adidas_FV6447_3.jpg"",""https://content.adidas.co.in/static/Product-FV6447/adidas_FV6447_4.jpg"",""https://content.adidas.co.in/static/Product-FV6447/adidas_FV6447_5.jpg"",""https://content.adidas.co.in/static/Product-FV6447/adidas_FV6447_6.jpg""]",2020-04-13T15:07:17
1618,Women's Running SL 20 Shoes,EG2052,10999,10999,0,Adidas,"When your running shoes are comfortable everything else falls into place. Your speed, your rhythm, your breath. These adidas running shoes set you up for a great run. The mesh upper is breathable and supportive. Cushioning in the midsole is light enough for explosive speed and responsive enough for total comfort. 3-Stripes take cues from Japanese calligraphy. Look fast, feel fast, run fast.BREATHABLE COMFORT
A lightweight mesh upper has a supportive feel.DEPENDABLE GRIP Continental Rubber outsole gives you extraordinary traction in wet and dry conditions.SNAPPY FEEL Lightstrike midsole cushioning delivers the optimal balance of light weight and responsiveness.",0,0,"[""https://content.adidas.co.in/static/Product-EG2052/SL20_Shoes_White_EG2052_7.jpg"",""https://content.adidas.co.in/static/Product-EG2052/SL20_Shoes_White_EG2052_8.jpg"",""https://content.adidas.co.in/static/Product-EG2052/WOMEN_RUNNING_SHOES_EG2052_1.jpg"",""https://content.adidas.co.in/static/Product-EG2052/WOMEN_RUNNING_SHOES_EG2052_2.jpg"",""https://content.adidas.co.in/static/Product-EG2052/WOMEN_RUNNING_SHOES_EG2052_3.jpg"",""https://content.adidas.co.in/static/Product-EG2052/WOMEN_RUNNING_SHOES_EG2052_4.jpg"",""https://content.adidas.co.in/static/Product-EG2052/WOMEN_RUNNING_SHOES_EG2052_5.jpg"",""https://content.adidas.co.in/static/Product-EG2052/WOMEN_RUNNING_SHOES_EG2052_6.jpg""]",2020-04-13T15:07:20
1106,Unisex adidas Originals Superstar Shoes,FW2848,10999,10999,0,Adidas,"In honour of Chinese New Year, adidas Originals celebrates iconic cities across the globe. The heel tab of these adidas Superstar Shoes sports the London moniker on a lenticular graphic that changes from English to Chinese characters. After five decades, the trainers are as relevant as ever, with a smooth leather upper, serrated 3-Stripes and a rubber shell toe.",0,0,"[""https://content.adidas.co.in/static/Product-FW2848/A_UNISEX_ORIGINALS_SHOES_LOW_FW2848_1.jpg"",""https://content.adidas.co.in/static/Product-FW2848/A_UNISEX_ORIGINALS_SHOES_LOW_FW2848_2.jpg"",""https://content.adidas.co.in/static/Product-FW2848/UNISEX_ORIGINALS_SHOES_LOW_FW2848_3.jpg"",""https://content.adidas.co.in/static/Product-FW2848/UNISEX_ORIGINALS_SHOES_LOW_FW2848_4.jpg"",""https://content.adidas.co.in/static/Product-FW2848/UNISEX_ORIGINALS_SHOES_LOW_FW2848_5.jpg"",""https://content.adidas.co.in/static/Product-FW2848/UNISEX_ORIGINALS_SHOES_LOW_FW2848_6.jpg""]",2020-04-13T15:06:59
2620,Men's adidas Adipower Vector 20 Shoes,EF3503,10999,10999,0,Adidas,"It's just you and the batsman. As you steam towards the crease, these Adipower Vector 20  cricket shoes cushion every stride. A 10-spike outsole propels you forward while the bevelled heel smoothes your landing. Mesh in the forefoot reduces pressure on your toes. ",0,0,"[""https://content.adidas.co.in/static/Product-EF3503/MEN_CRICKET_SHOES_EF3503_1.jpg"",""https://content.adidas.co.in/static/Product-EF3503/MEN_CRICKET_SHOES_EF3503_2.jpg"",""https://content.adidas.co.in/static/Product-EF3503/MEN_CRICKET_SHOES_EF3503_3.jpg"",""https://content.adidas.co.in/static/Product-EF3503/MEN_CRICKET_SHOES_EF3503_4.jpg"",""https://content.adidas.co.in/static/Product-EF3503/MEN_CRICKET_SHOES_EF3503_5.jpg"",""https://content.adidas.co.in/static/Product-EF3503/MEN_CRICKET_SHOES_EF3503_6.jpg""]",2020-04-13T15:07:59
